Generation,A1_Frequency,A1A1_Frequency,A1A2_Frequency,A2A2_Frequency
8067,0.962100,0.925636,0.072927,0.001436
8068,0.959800,0.921216,0.077168,0.001616
8069,0.957050,0.915945,0.082211,0.001845
8070,0.958700,0.919106,0.079189,0.001706
8071,0.958700,0.919106,0.079189,0.001706
8072,0.958450,0.918626,0.079647,0.001726
8073,0.957750,0.917285,0.080930,0.001785
8074,0.957350,0.916519,0.081662,0.001819
8075,0.958400,0.918531,0.079739,0.001731
8076,0.957950,0.917668,0.080564,0.001768
8077,0.957300,0.916423,0.081753,0.001823
8078,0.959700,0.921024,0.077352,0.001624
8079,0.958000,0.917764,0.080472,0.001764
8080,0.958850,0.919393,0.078913,0.001693
8081,0.960000,0.921600,0.076800,0.001600
8082,0.958050,0.917860,0.080380,0.001760
8083,0.958100,0.917956,0.080289,0.001756
8084,0.960150,0.921888,0.076524,0.001588
8085,0.961700,0.924867,0.073666,0.001467
8086,0.960500,0.922560,0.075879,0.001560
8087,0.960150,0.921888,0.076524,0.001588
8088,0.957600,0.916998,0.081204,0.001798
8089,0.956500,0.914892,0.083215,0.001892
8090,0.956600,0.915084,0.083033,0.001884
8091,0.958050,0.917860,0.080380,0.001760
8092,0.956550,0.914988,0.083124,0.001888
8093,0.955300,0.912598,0.085404,0.001998
8094,0.953250,0.908686,0.089129,0.002186
8095,0.951300,0.904972,0.092657,0.002372
8096,0.951850,0.906018,0.091663,0.002318
8097,0.952900,0.908018,0.089763,0.002218
8098,0.953250,0.908686,0.089129,0.002186
8099,0.951700,0.905733,0.091934,0.002333
8100,0.953250,0.908686,0.089129,0.002186
8101,0.954700,0.911452,0.086496,0.002052
8102,0.955500,0.912980,0.085039,0.001980
8103,0.954850,0.911739,0.086223,0.002039
8104,0.952050,0.906399,0.091302,0.002299
8105,0.950700,0.903830,0.093739,0.002430
8106,0.953100,0.908400,0.089401,0.002200
8107,0.952700,0.907637,0.090125,0.002237
8108,0.951450,0.905257,0.092386,0.002357
8109,0.954200,0.910498,0.087405,0.002098
8110,0.956900,0.915658,0.082485,0.001858
8111,0.956200,0.914318,0.083763,0.001918
8112,0.954350,0.910784,0.087132,0.002084
8113,0.954800,0.911643,0.086314,0.002043
8114,0.951900,0.906114,0.091573,0.002314
8115,0.949650,0.901835,0.095630,0.002535
8116,0.946650,0.896146,0.101008,0.002846
8117,0.947000,0.896809,0.100382,0.002809
8118,0.948250,0.899178,0.098144,0.002678
8119,0.947500,0.897756,0.099487,0.002756
8120,0.946750,0.896336,0.100829,0.002836
8121,0.944700,0.892458,0.104484,0.003058
8122,0.945000,0.893025,0.103950,0.003025
8123,0.944800,0.892647,0.104306,0.003047
8124,0.946400,0.895673,0.101454,0.002873
8125,0.945600,0.894159,0.102881,0.002959
8126,0.945550,0.894065,0.102970,0.002965
8127,0.946750,0.896336,0.100829,0.002836
8128,0.945650,0.894254,0.102792,0.002954
8129,0.943000,0.889249,0.107502,0.003249
8130,0.944500,0.892080,0.104839,0.003080
8131,0.942000,0.887364,0.109272,0.003364
8132,0.941000,0.885481,0.111038,0.003481
8133,0.942500,0.888306,0.108387,0.003306
8134,0.941700,0.886799,0.109802,0.003399
8135,0.941900,0.887176,0.109449,0.003376
8136,0.941550,0.886516,0.110067,0.003416
8137,0.944950,0.892931,0.104039,0.003031
8138,0.945700,0.894348,0.102703,0.002948
8139,0.947300,0.897377,0.099845,0.002777
8140,0.948500,0.899652,0.097695,0.002652
8141,0.949600,0.901740,0.095720,0.002540
8142,0.951300,0.904972,0.092657,0.002372
8143,0.950600,0.903640,0.093919,0.002440
8144,0.952300,0.906875,0.090849,0.002275
8145,0.952200,0.906685,0.091030,0.002285
8146,0.952600,0.907447,0.090306,0.002247
8147,0.949650,0.901835,0.095630,0.002535
8148,0.949150,0.900886,0.096529,0.002586
8149,0.948750,0.900127,0.097247,0.002627
8150,0.947550,0.897851,0.099398,0.002751
8151,0.947250,0.897283,0.099935,0.002783
8152,0.945050,0.893120,0.103861,0.003020
8153,0.943950,0.891042,0.105817,0.003142
8154,0.943650,0.890475,0.106349,0.003175
8155,0.943100,0.889438,0.107325,0.003238
8156,0.944000,0.891136,0.105728,0.003136
8157,0.946100,0.895105,0.101990,0.002905
8158,0.945050,0.893120,0.103861,0.003020
8159,0.943350,0.889909,0.106882,0.003209
8160,0.945150,0.893309,0.103683,0.003009
8161,0.947000,0.896809,0.100382,0.002809
8162,0.948150,0.898988,0.098323,0.002688
8163,0.946850,0.896525,0.100650,0.002825
8164,0.945700,0.894348,0.102703,0.002948
8165,0.946150,0.895200,0.101900,0.002900
8166,0.946300,0.895484,0.101633,0.002884
8167,0.945450,0.893876,0.103149,0.002976
8168,0.946350,0.895578,0.101543,0.002878
8169,0.948050,0.898799,0.098502,0.002699
8170,0.949950,0.902405,0.095090,0.002505
8171,0.949550,0.901645,0.095810,0.002545
8172,0.949950,0.902405,0.095090,0.002505
8173,0.948450,0.899557,0.097785,0.002657
8174,0.949050,0.900696,0.096708,0.002596
8175,0.951400,0.905162,0.092476,0.002362
8176,0.949500,0.901550,0.095899,0.002550
8177,0.948300,0.899273,0.098054,0.002673
8178,0.949000,0.900601,0.096798,0.002601
8179,0.950250,0.902975,0.094550,0.002475
8180,0.949150,0.900886,0.096529,0.002586
8181,0.949350,0.901265,0.096169,0.002565
8182,0.952200,0.906685,0.091030,0.002285
8183,0.947900,0.898514,0.098771,0.002714
8184,0.947600,0.897946,0.099308,0.002746
8185,0.950100,0.902690,0.094820,0.002490
8186,0.951100,0.904591,0.093018,0.002391
8187,0.950850,0.904116,0.093469,0.002416
8188,0.950950,0.904306,0.093288,0.002406
8189,0.950300,0.903070,0.094460,0.002470
8190,0.950950,0.904306,0.093288,0.002406
8191,0.951400,0.905162,0.092476,0.002362
8192,0.950000,0.902500,0.095000,0.002500
8193,0.951000,0.904401,0.093198,0.002401
8194,0.949600,0.901740,0.095720,0.002540
8195,0.949200,0.900981,0.096439,0.002581
8196,0.950900,0.904211,0.093378,0.002411
8197,0.948600,0.899842,0.097516,0.002642
8198,0.947500,0.897756,0.099487,0.002756
8199,0.948450,0.899557,0.097785,0.002657
8200,0.948700,0.900032,0.097337,0.002632
8201,0.947700,0.898135,0.099129,0.002735
8202,0.948800,0.900221,0.097157,0.002621
8203,0.948950,0.900506,0.096888,0.002606
8204,0.949150,0.900886,0.096529,0.002586
8205,0.948550,0.899747,0.097606,0.002647
8206,0.945900,0.894727,0.102346,0.002927
8207,0.946350,0.895578,0.101543,0.002878
8208,0.943500,0.890192,0.106615,0.003192
8209,0.945150,0.893309,0.103683,0.003009
8210,0.945750,0.894443,0.102614,0.002943
8211,0.943350,0.889909,0.106882,0.003209
8212,0.940650,0.884822,0.111655,0.003522
8213,0.939850,0.883318,0.113064,0.003618
8214,0.936550,0.877126,0.118848,0.004026
8215,0.940850,0.885199,0.111303,0.003499
8216,0.943950,0.891042,0.105817,0.003142
8217,0.945100,0.893214,0.103772,0.003014
8218,0.946200,0.895294,0.101811,0.002894
8219,0.943300,0.889815,0.106970,0.003215
8220,0.943650,0.890475,0.106349,0.003175
8221,0.944750,0.892553,0.104395,0.003053
8222,0.943750,0.890664,0.106172,0.003164
8223,0.943250,0.889721,0.107059,0.003221
8224,0.941850,0.887081,0.109537,0.003381
8225,0.941100,0.885669,0.110862,0.003469
8226,0.941050,0.885575,0.110950,0.003475
8227,0.942050,0.887458,0.109184,0.003358
8228,0.943450,0.890098,0.106704,0.003198
8229,0.944950,0.892931,0.104039,0.003031
8230,0.944500,0.892080,0.104839,0.003080
8231,0.944300,0.891702,0.105195,0.003102
8232,0.943400,0.890004,0.106793,0.003204
8233,0.946100,0.895105,0.101990,0.002905
8234,0.946550,0.895957,0.101186,0.002857
8235,0.945850,0.894632,0.102436,0.002932
8236,0.944450,0.891986,0.104928,0.003086
8237,0.942750,0.888778,0.107945,0.003278
8238,0.941400,0.886234,0.110332,0.003434
8239,0.943600,0.890381,0.106438,0.003181
8240,0.942150,0.887647,0.109007,0.003347
8241,0.942950,0.889155,0.107591,0.003255
8242,0.942800,0.888872,0.107856,0.003272
8243,0.942950,0.889155,0.107591,0.003255
8244,0.944250,0.891608,0.105284,0.003108
8245,0.943400,0.890004,0.106793,0.003204
8246,0.944700,0.892458,0.104484,0.003058
8247,0.946400,0.895673,0.101454,0.002873
8248,0.945900,0.894727,0.102346,0.002927
8249,0.942900,0.889060,0.107679,0.003260
8250,0.940100,0.883788,0.112624,0.003588
8251,0.943150,0.889532,0.107236,0.003232
8252,0.943150,0.889532,0.107236,0.003232
8253,0.940750,0.885011,0.111479,0.003511
8254,0.939150,0.882003,0.114295,0.003703
8255,0.936500,0.877032,0.118935,0.004032
8256,0.937150,0.878250,0.117800,0.003950
8257,0.936050,0.876190,0.119721,0.004090
8258,0.935300,0.874786,0.121028,0.004186
8259,0.933750,0.871889,0.123722,0.004389
8260,0.936150,0.876377,0.119546,0.004077
8261,0.936900,0.877782,0.118237,0.003982
8262,0.935800,0.875722,0.120157,0.004122
8263,0.932950,0.870396,0.125109,0.004496
8264,0.935000,0.874225,0.121550,0.004225
8265,0.935550,0.875254,0.120592,0.004154
8266,0.933950,0.872263,0.123375,0.004363
8267,0.932400,0.869370,0.126060,0.004570
8268,0.932550,0.869650,0.125801,0.004550
8269,0.934750,0.873758,0.121985,0.004258
8270,0.933350,0.871142,0.124416,0.004442
8271,0.933900,0.872169,0.123462,0.004369
8272,0.937550,0.879000,0.117100,0.003900
8273,0.934400,0.873103,0.122593,0.004303
8274,0.934850,0.873945,0.121811,0.004245
8275,0.934650,0.873571,0.122159,0.004271
8276,0.935950,0.876002,0.119895,0.004102
8277,0.934850,0.873945,0.121811,0.004245
8278,0.932700,0.869929,0.125541,0.004529
8279,0.931500,0.867692,0.127616,0.004692
8280,0.931700,0.868065,0.127270,0.004665
8281,0.932900,0.870302,0.125195,0.004502
8282,0.930000,0.864900,0.130200,0.004900
8283,0.931100,0.866947,0.128306,0.004747
8284,0.931050,0.866854,0.128392,0.004754
8285,0.929000,0.863041,0.131918,0.005041
8286,0.925450,0.856458,0.137985,0.005558
8287,0.928000,0.861184,0.133632,0.005184
8288,0.928800,0.862669,0.132261,0.005069
8289,0.924550,0.854793,0.139515,0.005693
8290,0.926050,0.857569,0.136963,0.005469
8291,0.925550,0.856643,0.137814,0.005543
8292,0.924600,0.854885,0.139430,0.005685
8293,0.921350,0.848886,0.144928,0.006186
8294,0.922400,0.850822,0.143156,0.006022
8295,0.923350,0.852575,0.141550,0.005875
8296,0.921250,0.848702,0.145097,0.006202
8297,0.919150,0.844837,0.148627,0.006537
8298,0.919000,0.844561,0.148878,0.006561
8299,0.920450,0.847228,0.146444,0.006328
8300,0.920650,0.847596,0.146107,0.006296
8301,0.920850,0.847965,0.145771,0.006265
8302,0.923250,0.852391,0.141719,0.005891
8303,0.921650,0.849439,0.144423,0.006139
8304,0.925650,0.856828,0.137644,0.005528
8305,0.926200,0.857846,0.136707,0.005446
8306,0.925600,0.856735,0.137729,0.005535
8307,0.927750,0.860720,0.134060,0.005220
8308,0.930450,0.865737,0.129426,0.004837
8309,0.928950,0.862948,0.132004,0.005048
8310,0.931450,0.867599,0.127702,0.004699
8311,0.932950,0.870396,0.125109,0.004496
8312,0.936650,0.877313,0.118674,0.004013
8313,0.935050,0.874319,0.121463,0.004219
8314,0.936750,0.877501,0.118499,0.004001
8315,0.936000,0.876096,0.119808,0.004096
8316,0.935900,0.875909,0.119982,0.004109
8317,0.933200,0.870862,0.124676,0.004462
8318,0.934350,0.873010,0.122680,0.004310
8319,0.933450,0.871329,0.124242,0.004429
8320,0.933450,0.871329,0.124242,0.004429
8321,0.935950,0.876002,0.119895,0.004102
8322,0.934400,0.873103,0.122593,0.004303
8323,0.931600,0.867879,0.127443,0.004679
8324,0.932600,0.869743,0.125714,0.004543
8325,0.932600,0.869743,0.125714,0.004543
8326,0.929800,0.864528,0.130544,0.004928
8327,0.930800,0.866389,0.128823,0.004789
8328,0.928900,0.862855,0.132090,0.005055
8329,0.928350,0.861834,0.133033,0.005134
8330,0.930900,0.866575,0.128650,0.004775
8331,0.929800,0.864528,0.130544,0.004928
8332,0.930200,0.865272,0.129856,0.004872
8333,0.931950,0.868531,0.126838,0.004631
8334,0.926350,0.858124,0.136451,0.005424
8335,0.924150,0.854053,0.140194,0.005753
8336,0.921500,0.849162,0.144676,0.006162
8337,0.924200,0.854146,0.140109,0.005746
8338,0.925250,0.856088,0.138325,0.005588
8339,0.921950,0.849992,0.143916,0.006092
8340,0.921900,0.849900,0.144001,0.006100
8341,0.923800,0.853406,0.140787,0.005806
8342,0.924350,0.854423,0.139854,0.005723
8343,0.924550,0.854793,0.139515,0.005693
8344,0.921500,0.849162,0.144676,0.006162
8345,0.921850,0.849807,0.144085,0.006107
8346,0.925000,0.855625,0.138750,0.005625
8347,0.924900,0.855440,0.138920,0.005640
8348,0.924050,0.853868,0.140363,0.005768
8349,0.924000,0.853776,0.140448,0.005776
8350,0.923450,0.852760,0.141380,0.005860
8351,0.924700,0.855070,0.139260,0.005670
8352,0.924200,0.854146,0.140109,0.005746
8353,0.925500,0.856550,0.137900,0.005550
8354,0.926200,0.857846,0.136707,0.005446
8355,0.924350,0.854423,0.139854,0.005723
8356,0.924300,0.854330,0.139939,0.005730
8357,0.924200,0.854146,0.140109,0.005746
8358,0.920700,0.847688,0.146023,0.006288
8359,0.921750,0.849623,0.144254,0.006123
8360,0.920500,0.847320,0.146360,0.006320
8361,0.916800,0.840522,0.152556,0.006922
8362,0.918750,0.844102,0.149297,0.006602
8363,0.918700,0.844010,0.149381,0.006610
8364,0.916300,0.839606,0.153389,0.007006
8365,0.913450,0.834391,0.158118,0.007491
8366,0.915650,0.838415,0.154470,0.007115
8367,0.919650,0.845756,0.147788,0.006456
8368,0.919350,0.845204,0.148291,0.006504
8369,0.922900,0.851744,0.142311,0.005944
8370,0.923550,0.852945,0.141211,0.005845
8371,0.924150,0.854053,0.140194,0.005753
8372,0.925350,0.856273,0.138155,0.005573
8373,0.924550,0.854793,0.139515,0.005693
8374,0.927400,0.860071,0.134658,0.005271
8375,0.926900,0.859144,0.135513,0.005344
8376,0.927650,0.860535,0.134231,0.005235
8377,0.929950,0.864807,0.130286,0.004907
8378,0.928650,0.862391,0.132518,0.005091
8379,0.928550,0.862205,0.132690,0.005105
8380,0.931050,0.866854,0.128392,0.004754
8381,0.931100,0.866947,0.128306,0.004747
8382,0.929300,0.863598,0.131403,0.004998
8383,0.927100,0.859514,0.135171,0.005314
8384,0.924200,0.854146,0.140109,0.005746
8385,0.923550,0.852945,0.141211,0.005845
8386,0.920000,0.846400,0.147200,0.006400
8387,0.922300,0.850637,0.143325,0.006037
8388,0.922200,0.850453,0.143494,0.006053
8389,0.925300,0.856180,0.138240,0.005580
8390,0.926050,0.857569,0.136963,0.005469
8391,0.925850,0.857198,0.137304,0.005498
8392,0.928750,0.862577,0.132347,0.005077
8393,0.931150,0.867040,0.128219,0.004740
8394,0.930700,0.866202,0.128995,0.004802
8395,0.930950,0.866668,0.128564,0.004768
8396,0.934250,0.872823,0.122854,0.004323
8397,0.935000,0.874225,0.121550,0.004225
8398,0.932150,0.868904,0.126493,0.004604
8399,0.930700,0.866202,0.128995,0.004802
8400,0.933300,0.871049,0.124502,0.004449
8401,0.935000,0.874225,0.121550,0.004225
8402,0.935450,0.875067,0.120767,0.004167
8403,0.933050,0.870582,0.124935,0.004482
8404,0.931550,0.867785,0.127529,0.004685
8405,0.934850,0.873945,0.121811,0.004245
8406,0.935250,0.874693,0.121115,0.004193
8407,0.933950,0.872263,0.123375,0.004363
8408,0.936350,0.876751,0.119197,0.004051
8409,0.937500,0.878906,0.117188,0.003906
8410,0.937600,0.879094,0.117012,0.003894
8411,0.937550,0.879000,0.117100,0.003900
8412,0.938850,0.881439,0.114821,0.003739
8413,0.938350,0.880501,0.115699,0.003801
8414,0.936100,0.876283,0.119634,0.004083
8415,0.936450,0.876939,0.119023,0.004039
8416,0.936850,0.877688,0.118324,0.003988
8417,0.936050,0.876190,0.119721,0.004090
8418,0.936450,0.876939,0.119023,0.004039
8419,0.934000,0.872356,0.123288,0.004356
8420,0.933300,0.871049,0.124502,0.004449
8421,0.932300,0.869183,0.126233,0.004583
8422,0.933850,0.872076,0.123548,0.004376
8423,0.931750,0.868158,0.127184,0.004658
8424,0.930750,0.866296,0.128909,0.004796
8425,0.931650,0.867972,0.127357,0.004672
8426,0.931600,0.867879,0.127443,0.004679
8427,0.934050,0.872449,0.123201,0.004349
8428,0.937050,0.878063,0.117975,0.003963
8429,0.937800,0.879469,0.116662,0.003869
8430,0.936850,0.877688,0.118324,0.003988
8431,0.937000,0.877969,0.118062,0.003969
8432,0.935200,0.874599,0.121202,0.004199
8433,0.936550,0.877126,0.118848,0.004026
8434,0.936500,0.877032,0.118935,0.004032
8435,0.939500,0.882660,0.113680,0.003660
8436,0.936850,0.877688,0.118324,0.003988
8437,0.935650,0.875441,0.120418,0.004141
8438,0.937750,0.879375,0.116750,0.003875
8439,0.936650,0.877313,0.118674,0.004013
8440,0.937100,0.878156,0.117887,0.003956
8441,0.935100,0.874412,0.121376,0.004212
8442,0.932600,0.869743,0.125714,0.004543
8443,0.935800,0.875722,0.120157,0.004122
8444,0.931350,0.867413,0.127874,0.004713
8445,0.935700,0.875534,0.120331,0.004134
8446,0.935600,0.875347,0.120505,0.004147
8447,0.934250,0.872823,0.122854,0.004323
8448,0.935450,0.875067,0.120767,0.004167
8449,0.937100,0.878156,0.117887,0.003956
8450,0.937700,0.879281,0.116837,0.003881
8451,0.936350,0.876751,0.119197,0.004051
8452,0.938100,0.880032,0.116137,0.003832
8453,0.937750,0.879375,0.116750,0.003875
8454,0.937400,0.878719,0.117362,0.003919
8455,0.935700,0.875534,0.120331,0.004134
8456,0.935900,0.875909,0.119982,0.004109
8457,0.937650,0.879188,0.116925,0.003888
8458,0.938350,0.880501,0.115699,0.003801
8459,0.938900,0.881533,0.114734,0.003733
8460,0.940400,0.884352,0.112096,0.003552
8461,0.938950,0.881627,0.114646,0.003727
8462,0.938500,0.880782,0.115435,0.003782
8463,0.936550,0.877126,0.118848,0.004026
8464,0.936800,0.877594,0.118412,0.003994
8465,0.938550,0.880876,0.115348,0.003776
8466,0.939300,0.882284,0.114031,0.003684
8467,0.937300,0.878531,0.117537,0.003931
8468,0.936950,0.877875,0.118149,0.003975
8469,0.935950,0.876002,0.119895,0.004102
8470,0.937500,0.878906,0.117188,0.003906
8471,0.938500,0.880782,0.115435,0.003782
8472,0.937900,0.879656,0.116487,0.003856
8473,0.933650,0.871702,0.123895,0.004402
8474,0.933050,0.870582,0.124935,0.004482
8475,0.930850,0.866482,0.128737,0.004782
8476,0.930600,0.866016,0.129167,0.004816
8477,0.927650,0.860535,0.134231,0.005235
8478,0.930700,0.866202,0.128995,0.004802
8479,0.930400,0.865644,0.129512,0.004844
8480,0.932500,0.869556,0.125888,0.004556
8481,0.929450,0.863877,0.131145,0.004977
8482,0.931750,0.868158,0.127184,0.004658
8483,0.928750,0.862577,0.132347,0.005077
8484,0.931600,0.867879,0.127443,0.004679
8485,0.930700,0.866202,0.128995,0.004802
8486,0.934400,0.873103,0.122593,0.004303
8487,0.934200,0.872730,0.122941,0.004330
8488,0.930600,0.866016,0.129167,0.004816
8489,0.930300,0.865458,0.129684,0.004858
8490,0.932050,0.868717,0.126666,0.004617
8491,0.931050,0.866854,0.128392,0.004754
8492,0.929300,0.863598,0.131403,0.004998
8493,0.928650,0.862391,0.132518,0.005091
8494,0.930500,0.865830,0.129340,0.004830
8495,0.928450,0.862019,0.132861,0.005119
8496,0.929300,0.863598,0.131403,0.004998
8497,0.929800,0.864528,0.130544,0.004928
8498,0.930500,0.865830,0.129340,0.004830
8499,0.931750,0.868158,0.127184,0.004658
8500,0.933350,0.871142,0.124416,0.004442
8501,0.934500,0.873290,0.122420,0.004290
8502,0.933650,0.871702,0.123895,0.004402
8503,0.933300,0.871049,0.124502,0.004449
8504,0.932050,0.868717,0.126666,0.004617
8505,0.931700,0.868065,0.127270,0.004665
8506,0.930000,0.864900,0.130200,0.004900
8507,0.928400,0.861927,0.132947,0.005127
8508,0.928550,0.862205,0.132690,0.005105
8509,0.923400,0.852668,0.141465,0.005868
8510,0.922650,0.851283,0.142734,0.005983
8511,0.923900,0.853591,0.140618,0.005791
8512,0.922550,0.851099,0.142903,0.005999
8513,0.923850,0.853499,0.140702,0.005799
8514,0.926150,0.857754,0.136792,0.005454
8515,0.924550,0.854793,0.139515,0.005693
8516,0.927150,0.859607,0.135086,0.005307
8517,0.928250,0.861648,0.133204,0.005148
8518,0.927050,0.859422,0.135257,0.005322
8519,0.924600,0.854885,0.139430,0.005685
8520,0.926900,0.859144,0.135513,0.005344
8521,0.929350,0.863691,0.131317,0.004991
8522,0.928850,0.862762,0.132175,0.005062
8523,0.928300,0.861741,0.133118,0.005141
8524,0.924350,0.854423,0.139854,0.005723
8525,0.921950,0.849992,0.143916,0.006092
8526,0.919800,0.846032,0.147536,0.006432
8527,0.917800,0.842357,0.150886,0.006757
8528,0.920050,0.846492,0.147116,0.006392
8529,0.921350,0.848886,0.144928,0.006186
8530,0.921500,0.849162,0.144676,0.006162
8531,0.919700,0.845848,0.147704,0.006448
8532,0.923100,0.852114,0.141973,0.005914
8533,0.921300,0.848794,0.145013,0.006194
8534,0.919100,0.844745,0.148710,0.006545
8535,0.917600,0.841990,0.151220,0.006790
8536,0.917450,0.841715,0.151471,0.006815
8537,0.918250,0.843183,0.150134,0.006683
8538,0.917550,0.841898,0.151304,0.006798
8539,0.918250,0.843183,0.150134,0.006683
8540,0.916500,0.839972,0.153056,0.006972
8541,0.913050,0.833660,0.158779,0.007560
8542,0.911800,0.831379,0.160842,0.007779
8543,0.909300,0.826826,0.164947,0.008226
8544,0.911800,0.831379,0.160842,0.007779
8545,0.914150,0.835670,0.156960,0.007370
8546,0.915800,0.838690,0.154221,0.007090
8547,0.917400,0.841623,0.151554,0.006823
8548,0.919450,0.845388,0.148123,0.006488
8549,0.919150,0.844837,0.148627,0.006537
8550,0.919100,0.844745,0.148710,0.006545
8551,0.919600,0.845664,0.147872,0.006464
8552,0.922300,0.850637,0.143325,0.006037
8553,0.922700,0.851375,0.142649,0.005975
8554,0.920350,0.847044,0.146612,0.006344
8555,0.920000,0.846400,0.147200,0.006400
8556,0.922400,0.850822,0.143156,0.006022
8557,0.923950,0.853684,0.140533,0.005784
8558,0.921250,0.848702,0.145097,0.006202
8559,0.918450,0.843550,0.149799,0.006650
8560,0.916150,0.839331,0.153638,0.007031
8561,0.914950,0.837134,0.155633,0.007234
8562,0.915450,0.838049,0.154803,0.007149
8563,0.914900,0.837042,0.155716,0.007242
8564,0.912350,0.832383,0.159935,0.007683
8565,0.913200,0.833934,0.158532,0.007534
8566,0.911100,0.830103,0.161994,0.007903
8567,0.914550,0.836402,0.156297,0.007302
8568,0.917150,0.841164,0.151972,0.006864
8569,0.915800,0.838690,0.154221,0.007090
8570,0.915850,0.838781,0.154138,0.007081
8571,0.918700,0.844010,0.149381,0.006610
8572,0.919050,0.844653,0.148794,0.006553
8573,0.919750,0.845940,0.147620,0.006440
8574,0.919700,0.845848,0.147704,0.006448
8575,0.920650,0.847596,0.146107,0.006296
8576,0.919500,0.845480,0.148040,0.006480
8577,0.920950,0.848149,0.145602,0.006249
8578,0.917800,0.842357,0.150886,0.006757
8579,0.916850,0.840614,0.152472,0.006914
8580,0.917600,0.841990,0.151220,0.006790
8581,0.917950,0.842632,0.150636,0.006732
8582,0.919150,0.844837,0.148627,0.006537
8583,0.917950,0.842632,0.150636,0.006732
8584,0.919150,0.844837,0.148627,0.006537
8585,0.920100,0.846584,0.147032,0.006384
8586,0.920450,0.847228,0.146444,0.006328
8587,0.919350,0.845204,0.148291,0.006504
8588,0.920950,0.848149,0.145602,0.006249
8589,0.921850,0.849807,0.144085,0.006107
8590,0.922850,0.851652,0.142396,0.005952
8591,0.921450,0.849070,0.144760,0.006170
8592,0.924350,0.854423,0.139854,0.005723
8593,0.926000,0.857476,0.137048,0.005476
8594,0.926200,0.857846,0.136707,0.005446
8595,0.927400,0.860071,0.134658,0.005271
8596,0.927500,0.860256,0.134488,0.005256
8597,0.928950,0.862948,0.132004,0.005048
8598,0.924550,0.854793,0.139515,0.005693
8599,0.922400,0.850822,0.143156,0.006022
8600,0.921100,0.848425,0.145350,0.006225
8601,0.919300,0.845112,0.148375,0.006512
8602,0.918750,0.844102,0.149297,0.006602
8603,0.919850,0.846124,0.147452,0.006424
8604,0.919700,0.845848,0.147704,0.006448
8605,0.917050,0.840981,0.152139,0.006881
8606,0.918100,0.842908,0.150385,0.006708
8607,0.918800,0.844193,0.149213,0.006593
8608,0.918800,0.844193,0.149213,0.006593
8609,0.925050,0.855718,0.138665,0.005618
8610,0.925600,0.856735,0.137729,0.005535
8611,0.926450,0.858310,0.136281,0.005410
8612,0.927400,0.860071,0.134658,0.005271
8613,0.929500,0.863970,0.131060,0.004970
8614,0.930750,0.866296,0.128909,0.004796
8615,0.927300,0.859885,0.134829,0.005285
8616,0.925400,0.856365,0.138070,0.005565
8617,0.926150,0.857754,0.136792,0.005454
8618,0.925250,0.856088,0.138325,0.005588
8619,0.924200,0.854146,0.140109,0.005746
8620,0.925950,0.857383,0.137133,0.005483
8621,0.924700,0.855070,0.139260,0.005670
8622,0.923850,0.853499,0.140702,0.005799
8623,0.924800,0.855255,0.139090,0.005655
8624,0.925450,0.856458,0.137985,0.005558
8625,0.923950,0.853684,0.140533,0.005784
8626,0.923650,0.853129,0.141041,0.005829
8627,0.922900,0.851744,0.142311,0.005944
8628,0.925500,0.856550,0.137900,0.005550
8629,0.928950,0.862948,0.132004,0.005048
8630,0.926450,0.858310,0.136281,0.005410
8631,0.928450,0.862019,0.132861,0.005119
8632,0.925550,0.856643,0.137814,0.005543
8633,0.922700,0.851375,0.142649,0.005975
8634,0.923150,0.852206,0.141888,0.005906
8635,0.925100,0.855810,0.138580,0.005610
8636,0.926600,0.858588,0.136025,0.005388
8637,0.925050,0.855718,0.138665,0.005618
8638,0.923850,0.853499,0.140702,0.005799
8639,0.922850,0.851652,0.142396,0.005952
8640,0.920100,0.846584,0.147032,0.006384
8641,0.920550,0.847412,0.146275,0.006312
8642,0.920600,0.847504,0.146191,0.006304
8643,0.920900,0.848057,0.145686,0.006257
8644,0.919900,0.846216,0.147368,0.006416
8645,0.921450,0.849070,0.144760,0.006170
8646,0.920900,0.848057,0.145686,0.006257
8647,0.922700,0.851375,0.142649,0.005975
8648,0.922350,0.850730,0.143241,0.006030
8649,0.921700,0.849531,0.144338,0.006131
8650,0.922950,0.851837,0.142227,0.005937
8651,0.919500,0.845480,0.148040,0.006480
8652,0.921650,0.849439,0.144423,0.006139
8653,0.922050,0.850176,0.143748,0.006076
8654,0.924100,0.853961,0.140278,0.005761
8655,0.922350,0.850730,0.143241,0.006030
8656,0.922700,0.851375,0.142649,0.005975
8657,0.923000,0.851929,0.142142,0.005929
8658,0.925300,0.856180,0.138240,0.005580
8659,0.926250,0.857939,0.136622,0.005439
8660,0.923400,0.852668,0.141465,0.005868
8661,0.921600,0.849347,0.144507,0.006147
8662,0.921350,0.848886,0.144928,0.006186
8663,0.919300,0.845112,0.148375,0.006512
8664,0.918800,0.844193,0.149213,0.006593
8665,0.917850,0.842449,0.150803,0.006749
8666,0.920950,0.848149,0.145602,0.006249
8667,0.920400,0.847136,0.146528,0.006336
8668,0.920150,0.846676,0.146948,0.006376
8669,0.917550,0.841898,0.151304,0.006798
8670,0.919150,0.844837,0.148627,0.006537
8671,0.918350,0.843367,0.149967,0.006667
8672,0.917100,0.841072,0.152055,0.006872
